sample_id,noteId,tweetId
9640,1696166645973103045,1695819034703347875
9641,1883120539666989108,1882781618710204626
9642,1848833796260696344,1848750365891539119
9643,1758149338587402362,1757851332147331140
9644,1740572075604025408,1740183045658001423
9645,1965371191654257118,1965128002410324023
9646,1893939808986071387,1893603837438578733
9647,1897986847285895420,1897945556892139984
9648,2040274605685031303,2040263630776930574
9649,1964120693345300722,1963757974863650867
9650,1934167274551656953,1934151465326567426
9651,1882841475790328268,1882546135514202342
9652,1948523477209604155,1947183825684943012
9653,1697457150057197589,1697125318853886180
9654,1688033055666242020,1685962458975137792
9655,1980979754682515543,1980840771902476600
9656,1794251222452486528,1794184373404840240
9657,1767269814026858785,1767265322862526789
9658,2023895905523335419,2023852824355061867
9659,1690664444676763705,1690508649146261504
9660,1897080331519357347,1896682517518041471
9661,1686020638220177413,1686018876633501699
9662,1882708643013128625,1882361034889134291
9663,1786265381562401095,1786048719558942806
9664,1787549542251979137,1787339549158371540
9665,1868113143240474875,1867585668328960082
9666,1897653978751791295,1897354619669635104
9667,1901363301600125355,1901295790770823463
9668,1827320507403768039,1827019664553095584
9669,1772137804924960916,1769703395609166019
9670,1995319476565197120,1853675191999643946
9671,1733846128120987743,1733786366851314059
9672,1744767411159491027,1744679225758564445
9673,1818106012953620752,1817519326293078183
9674,1901863311240810572,1901680869380665523
9675,1839345260272726482,1652681312015360001
9676,1821949031222014419,1821615836194598916
9677,1759577792998768792,1759178778394120534
9678,1845114765691015325,1845102247723614337
9679,1829485185345241197,1828925049828717044
9680,1893584615350133100,1889282059396337754
9681,1906314712096153690,1906052698622894315
9682,1866672975820308906,1866474253043814752
9683,1684985021210210321,1684923224189235200
9684,1776131960001454106,1776017439089967588
9685,1757351592070713445,1757318080848363952
9686,1666109392855396357,1665736573542105090
9687,1999809604696383843,1999801192256512475
9688,1765118648308674807,1764788431526240764
9689,1805744145564110982,1805744011115934120
9690,1980912523437371850,1980802406784118881
9691,1978570314197225827,1978514348084445248
9692,1433578698029117440,1433536051717550082
9693,1718782885325381772,1718355794297503881
9694,1933967291831771242,1933938221328580672
9695,1802215602234310962,1802197921691271272
9696,1772000011221373300,1771251339563045140
9697,1746327031892074518,1746268289100071377
9698,1872150590421082225,1871597905150410931
9699,1885073345902788969,1885001967191147004
9700,1845504308844130539,1845423842644173013
9701,1827375638992580949,1827145246830161995
9702,1790879108810879381,1790775515604746615
9703,1980656401933623309,1980340480182559231
9704,1765013185596182705,1764803753469726916
9705,1875940781380325477,1875775681260359868
9706,1962971047847968847,1962866295692579191
9707,1883946081647501628,1883732497193718074
9708,2035485151736852614,2035452248009171262
9709,1739470222631784479,1739429340180312208
9710,1796549379974975632,1796278292728721549
9711,1663202837919039488,1663197605961117697
9712,1811094345438876072,1811028855643050427
9713,1853936816325357692,1853934075666366619
9714,2032215889089622152,2032083584685592634
9715,2023535826227900486,2023106781799494113
9716,1954558401687732225,1954199774896488936
9717,1881004033374065017,1880954737354584163
9718,1727297574070329832,1727224644665852293
9719,1786375688448102641,1786321012763619588
9720,1979570985725567436,1979204937771892868
9721,1794667467635057114,1794378293690642526
9722,1822762310437609629,1821683857474908443
9723,1790157029505376699,1790071008499544518
9724,2005358934702309439,2004926081548378436
9725,1950083964862959989,1950074488181121182
9726,1835751041322914109,1835728539150160071
9727,1892293780109422954,1892242622623699357
9728,1711859495628910825,1711138585334698071
9729,1913234466123706575,1913060556678054320
9730,1827413435556229143,1826818551929274463
9731,1749476517707423808,1749426261191975163
9732,1966956017738277063,1966945221255852105
9733,1825871049407516922,1825820864559956056
9734,2037883025565098240,2037821299792433599
9735,2027051773626593297,2027000761364754693
9736,1648006254646763520,1647931537587859456
9737,1854903060377571491,1854899737851277662
9738,1809953822229315954,1809950596214169866
9739,1894851559172796482,1894482099299611044
9740,1795526937323970771,1795504945321431080
9741,1856251897226899740,1856208855501550017
9742,1787888574790066632,1787667417415418232
9743,1868848548584034647,1868750293611274636
9744,1997259795238445568,1996988358661112212
9745,1840235493289574753,1840053735508054440
9746,1865912930778202430,1865732271308939669
9747,1705494481116524828,1705137039425823020
9748,1645200411589066753,1641132882100879381
9749,1757736747977359638,1757727461524086947
9750,1812960435173224784,1812944460424311153
9751,1805734668932719095,1805686348604489732
9752,1996341882297917639,1996299452919804086
9753,1777804900539220359,1776742367586087145
9754,2032209401063342183,2031894621786145278
9755,1793208978337378475,1793185003637035290
9756,1893751148282335743,1893548897051476346
9757,1795793913858707694,1795744430865133887
9758,1734456424556814350,1734432934298321384
9759,2024858721071808813,2024776653902053713
9760,1913091353984258130,1912775051092390228
9761,1711704287552680033,1711402064234881307
9762,1809333268271018068,1809291173179060248
9763,1827568479345492257,1827423015870804247
9764,1872650530029228063,1872464820953641352
9765,1935808602889134541,1935717141346464008
9766,1939609209391210917,1939360173342261413
9767,1750181923509739689,1750138498823442524
9768,1823449027255689253,1823421313987309701
9769,2023880576751857859,2023562381096259978
9770,1821373795178795328,1820730481287262234
9771,1915604156381094221,1915319376611365250
9772,1715076204946989466,1714732274997227638
9773,1745569787340640398,1745402486700081311
9774,1795006612794445940,1794422471858291147
9775,1889456477070565588,1889266113990774995
9776,1861364362188824925,1860887746979504146
9777,1972166642458054880,1971933916949811274
9778,1852823871189372970,1851733842123714625
9779,1853470350354579810,1853428268285788374
9780,1891481772136767866,1891476421882663317
9781,1998153203410485317,1998060044168962342
9782,1776045790844072094,1776020715298578573
9783,2024648975195001016,2024360165714153600
9784,1919978350858359062,1919617558136623108
9785,1912886039145840947,1912878328970649790
9786,2016693478445764890,2015965260046586088
9787,1853137354833195079,1853076341630898433
9788,2028312821092819047,2027084120166433239
9789,1735977333939442080,1735947585926451330
9790,1985795829328691588,1985750255288402000
9791,1954296729567985893,1954282710303699098
9792,1997652647571337660,1997603727335915945
9793,1907461649998491972,1907143212051136626
9794,1812140754200154462,1811994343223197704
9795,1891625896987050301,1891614960452522187
9796,1690779719178801458,1690774814854684672
9797,1669003717121564672,1668968048282288128
9798,1827866306084794865,1827793894253494278
9799,1877974768126919087,1877614640869302731
9800,2031478510611574927,2031401293697167841
9801,1856245789967695890,1856027907144982784
9802,1998183178968944879,1998152164984631374
9803,1771670247956676871,1771564865116614775
9804,1891669694387503575,1891607164298449336
9805,1878850171917742088,1878774787339936198
9806,1910660772704702622,1910081491037462869
9807,2030022455138680921,2029934616014946727
9808,2030004028034433276,2029832490085392584
9809,1904221203621200336,1903873442753192416
9810,2027296571881378052,2026468585850208744
9811,1794371686164570518,1794356992066335102
9812,1847651375146291207,1847447098830311553
9813,1868024529077100579,1867641437632049305
9814,1808040279444017309,1807982341434102038
9815,1777759762110685613,1777740659236971000
9816,1804458294834036969,1804217182622224821
9817,2018957576096911851,2018656291389129073
9818,1805908085287866468,1805624377167258095
9819,1829084484026941564,1828676179802628429
9820,2002833857444503585,2002044862846152807
9821,1822993869354492317,1822603122826420517
9822,1719058395154567538,1716998652365815869
9823,1743031772445602215,1742978053096235127
9824,1968076763587551340,1967969281079173161
9825,1949574518835707921,1949283920622813450
9826,1771916053595201837,1771586699618902124
9827,1752400730135179573,1751954951343837425
9828,1714887921822584894,1714701237264773142
9829,1838424136068022501,1838403277899125044
9830,1991079444186870094,1990867091482714369
9831,1805126704874377528,1805060860089663579
9832,1947672834727182759,1947370763251814770
9833,1749785957669478565,1749609031402995748
9834,1878115347414524286,1872679351969546586
9835,1956737410571858071,1956717944467243306
9836,1816702906784985130,1816624636462842047
9837,1713186930689491036,1713172895860412886
9838,1738166251644485768,1738094179069182319
9839,1689241939470696737,1689238740663754752
9840,1927901516536369455,1927782466053448102
9841,2024629476701982802,2024523702898217197
9842,1844425633553916249,1844206709855916481
9843,1977706121063268674,1977656776318484500
9844,1860438072162418703,1860055671556936008
9845,1684476878541959168,1684317812079095808
9846,1739922938751524875,1737828897386053865
9847,2037058901762596869,2036588595201581282
9848,1929580090582557043,1929556177832046624
9849,1808007293847429565,1807777433673683054
9850,1866206878646059494,1866041091965038742
9851,1794508710301028698,1794427832157757689
9852,1701904548888015351,1701655982726578287
9853,1937189542714564640,1937140552883146760
9854,1831697737584406867,1831650122775621914
9855,1753683761915703690,1753389483326832859
9856,1719726046763757917,1719661092534640742
9857,2006886691831775488,2006822093824921799
9858,1772497268840489204,1772314344820285807
9859,1970931635622162609,1968858634340733002
9860,1787313000183189969,1787247615798563026
9861,1761674816728248505,1761455283396644987
9862,1927933614941163644,1927526330134077734
9863,1966850549308911769,1966793990742695951
9864,1748706371972067382,1748527344284000602
9865,1764865922865459490,1764792729379189223
9866,1832242454411489654,1832232317248590204
9867,1860756770890920225,1860755009215803509
9868,1908316594851504228,1908159801462538573
9869,1943032755279040708,1942954023776362601
9870,1948341312153137377,1948309794932085089
9871,1728017032136753452,1727997005551595957
9872,1746251330950185128,1745796220235215273
9873,1885573546128130349,1885089037112791069
9874,1744718117241307235,1744648382813995024
9875,1973049976990118176,1972722886315061726
9876,1864876142471319933,1864745643954016730
9877,1752710909749756190,1752413875503263880
9878,1924930327212089421,1924553036451463606
9879,1811108513122271607,1811079604016234747
9880,2024295831881330907,2024251154457043269
9881,1785353299819958568,1785302275843318240
9882,1963282490224681235,1963190154186908156
9883,1818915241658405235,1818667598025773124
9884,1901706623732617669,1901681017880018948
9885,1904202512795668741,1903981836847751239
9886,1931182188751675767,1931037886901825741
9887,1934693337971511747,1934400384011022704
9888,1693204358265995422,1692951668860600438
9889,1886614773649010805,1886278255755325521
9890,1916976172350771329,1916014563364946099
9891,1873097972285882597,1872998949285732675
9892,1873171169999729088,1872668760164933728
9893,1857744473381548051,1857742622753755462
9894,1864791602876813729,1864778301979414687
9895,1805892912032452737,1805802751697519103
9896,2031703489915826537,2031317971126333503
9897,1943841589022908625,1943673952292708632
9898,1781468774375334225,1781421355566583919
9899,1851558086613385398,1851281274012631361
9900,1716137396067012837,1716132892957352156
9901,1810302885768339643,1810022747080192451
9902,1942382879105057270,1942333709136585207
9903,1864909885546107344,1849011593385808082
9904,1877032536129568896,1876696016436527515
9905,1981208677844410385,1980931270118105295
9906,1680822683049639938,1680757845929672705
9907,1743972361848938970,1743907818300969420
9908,1522414380196933632,1522245915158974465
9909,1824774474048126995,1824744037422915999
9910,1749805205447909664,1749134798042304551
9911,1689493859326185655,1689463483732033536
9912,1795795106475466999,1795591337909313549
9913,1764737906164306306,1764679096154337304
9914,1704258060401713606,1703903556531556394
9915,1533993885696917506,1533801080097841154
9916,1763369839710585279,1763310307160572220
9917,1911128006359433532,1910612282918207917
9918,2029723968954081533,2028724145559912563
9919,1725132556306465133,1724450007083044909
9920,1745593632218816706,1745461020502712322
9921,1745047716294517150,1745039630762705153
9922,1957465399571968354,1957251524645597466
9923,1846086875766772050,1845923916264394910
9924,1826565475809026361,1826479026673750076
9925,1680956919819673600,1680903222620217344
9926,1747724894844956722,1747722484223226298
9927,1787958193680715999,1787944279916081303
9928,1936450160369799673,1935442968199954690
9929,1765773694209565137,1765771338457719262
9930,1854316554864718180,1854277931025248567
9931,2029136935210631228,2029121184043024652
9932,1971754128331157836,1971231825604509779
9933,1815854723762712705,1815565214017863727
9934,1714645164692480393,1714428831996506197
9935,2006514685047111982,2006233282506379484
9936,2013347387058671977,2013075971348332554
9937,1745916322410529206,1686219738719092736
9938,2017674799598780900,2017654208283963746
9939,1676250841760579584,1675890018701955072
9940,1933718023245832661,1933659292965417060
9941,1772402164050035133,1772401293069279400
9942,1820800039184454020,1820794018625683539
9943,1786040521225601246,1785900475541545426
9944,2030378918121803995,2030363174247993655
9945,1666482052651180033,1665762656085573633
9946,1715444176408527230,1715348547741028556
9947,1873379093208514703,1873291462735188283
9948,1694110985814942133,1694051660090225062
9949,1744550187975033279,1744549426218111252
9950,1967846491680108623,1967715451108290904
9951,1972921034417598866,1972648546219569442
9952,1755683234673721705,1755666735326257477
9953,1736856727692214426,1735784426456453176
9954,1821984087399395740,1821164315044626820
9955,1786481610537173075,1786404528683704575
9956,1849459677945536592,1849089456856580297
9957,1783960740116025789,1783861432301584632
9958,1787418499293630938,1784111930111820137
9959,1821650296222970175,1821623547531235335
9960,2021306722074152969,2020274042151006258
9961,1935061432804196797,1935032881476247972
9962,1784774879788564698,1784596446781551041
9963,1857547204040495565,1857474071669211622
9964,1854344814931698051,1854206931256099056
9965,1907019547338781022,1906860581073940481
9966,1877576576587674016,1877555278100443612
9967,1975727658353787312,1974092800821182580
9968,1772367494759477612,1771987695239061967
9969,1938175772524503094,1937821613358981503
9970,1978634552496046202,1978423175760240850
9971,1933564821443575906,1933224300305113134
9972,1766229182420258978,1763519551843779006
9973,1742978656228585603,1742919508057350144
9974,1820561211156475927,1820346260882391047
9975,1828169328765898981,1827498297050681757
9976,1735878560143798691,1735824520055800023
9977,1874988491152773371,1874948815977140422
9978,2029902029896692003,2012363641387917533
9979,1808144643688677679,1808056986409271669
9980,1896344009263514007,1896339326453338579
9981,1885151255204684141,1885089037112791069
9982,1991863623904330237,1991721857498681401
9983,1887014592347537537,1886969205238718532
9984,1592590300609884160,1591185650606551040
9985,1912766128415207880,1912675103038468541
9986,1708109423040774179,1707365023788503152
9987,2037925117330645119,2037918885559648306
9988,2007641596653600896,2007626799870816713
9989,1794271821459525726,1794232835718717713
9990,1805290157458817293,1805258330484408539
9991,2014399309022646590,2014158422355108318
9992,1792844611570086173,1792699349509738920
9993,1914203216033857987,1913830817891340455
9994,1837951585827410196,1837081831339925540
9995,1700324006266589342,1700180796424765592
9996,2025776869166256603,2025759108758999179
9997,2017983124701897154,2017793333091770523
9998,1848467309821890657,1848458277258133730
9999,1718986275368116498,1717813885305237770
10000,1891655068602204608,1891505217629311277
10001,1822961653488783433,1822948907317367166
10002,1859386640826818826,1858969485082063120
10003,1701406359340622064,1700730324895088974
10004,1740984241888866775,1740951565383483778
10005,1812022429385916569,1811387621530067291
10006,1637888749530148864,1637844372300472320
10007,1697986839200542797,1697375152026132736
10008,1921511400742002968,1921492573996126405
10009,1753809159970066936,1753469353238896688
10010,1774349798902284460,1774061144296288416
10011,1810320611169984572,1810216726203625536
10012,2029155234183024861,2028983386916962814
10013,1850932194811756604,1850507805813297552
10014,1800683087497433353,1800667620825612428
10015,1767091016098537760,1766964661340004441
10016,1961523009493373196,1961463669516013641
10017,1916235402966401415,1916064536974512508
10018,1738390159299633648,1738321820527284380
10019,1819127648377098482,1818988960405692490
10020,1806814842881511739,1806651084292653372
10021,1992279365288435914,1992109229512307026
10022,1754124459785539824,1753887729400578266
10023,1832087063295910189,1831780110808285579
10024,1811445367885422919,1811113699098198400
10025,1798133498953249170,1798060080971346275
10026,1410325161442779136,1408067780214104066
10027,1956632248737783932,1956492917935415641
10028,1714505151921463515,1714397390432612795
10029,1721297579944693889,1720819768935018554
10030,1962992438269902988,1962986249901449431
10031,1859306502097432586,1858884622748131813
10032,1888096632614568228,1887633936291123635
10033,1767645649120411728,1767273154466951277
10034,1805601485750702228,1805447674948124963
10035,1911682531751031244,1911643873379483936
10036,1748770554671194295,1748382813529739293
10037,1868399148183228789,1868087950732603872
10038,1874438370081775696,1873831008002597270
10039,1838640113728852416,1838599976953225324
10040,2023259457535267299,2023188661488038070
10041,2013903619020423353,2013387206962942371
10042,1716413352740827402,1716318698259218887
10043,2001344799635386681,2001076137481425340
10044,2039141875077034080,2038638884461097251
10045,1891286970804187305,1891114699531452660
10046,1744304497155805224,1738214489735221679
10047,1898982227704455229,1898531682158022673
10048,1936830762588008563,1936726627876028484
10049,1753870185482563656,1753810547248595412
10050,1787445601270890779,1787148597286580674
10051,1884710661919310094,1884695947327758491
10052,1757791989976666274,1757760447422378026
10053,2038680845448339635,2038626372256686475
10054,1711743701066641744,1711735628675617235
10055,1784982121712664875,1784840289456128069
10056,1800987071084958110,1800958240299102266
10057,2020650391919030744,2020577112047157583
10058,1742989903216931015,1742969515447611623
10059,1839422712663482507,1839341015226085414
10060,1935325834602041550,1935248599325008289
10061,1731085987923857798,1730810276629356812
10062,1830599521245569444,1830071362041348456
10063,1810739310489956530,1810677600056160316
10064,1791590248306393591,1789600679343878421
10065,1822266755399487630,1821748597542555935
10066,2037726540595667219,2037656164117221588
10067,1833575247930659224,1833314259196862496
10068,1862842074984505781,1862789718930317599
10069,1933250451442708633,1933237203087356375
10070,1749073142033645591,1737678699926004010
10071,2026267999473164673,2026007269758894377
10072,1851397648433234304,1851284636053459042
10073,1992947379130061150,1992893777321595022
10074,1799003508345344063,1798697447004516843
10075,1994576649715642374,1994559296835915829
10076,2013453158400270694,2013435091024740729
10077,1912776833063383321,1912257037993472363
10078,2026806895177249029,2026344415682506911
10079,1886884210381558134,1886863312782287024
10080,1728613600338547055,1728583791269028171
10081,1602372819865698317,1602042530845057027
10082,1880764808607248489,1880370840065462666
10083,1792931062718332942,1792914282062971088
10084,1819232254335361340,1819106372396765206
10085,1888964838384394370,1888962705140150764
10086,1871863898250350764,1871714059604894206
10087,1845930446019822014,1845711051834188242
10088,2034603464152564035,2034319094569169123
10089,1749026167431328041,1748939205093597324
10090,1751182728387797357,1747673682300809369
10091,1689784413033316633,1689775738432466946
10092,1904027852909289945,1903321173251023272
10093,1796101453163151373,1795972940850167948
10094,1879946499045359622,1879798348993237046
10095,2039491669096014294,2039477034468921825
10096,1980678896879096316,1980339054244941883
10097,1731854937158459542,1731820778797007252
10098,1742133195313717568,1742120380226027632
10099,1732321336473653530,1732015597393772990
10100,1729432751785357507,1704261082028609811
10101,1746909010769391733,1746531577205579913
10102,1813162960946155530,1813070642574729554
10103,1991144070199070803,1990816518699987041
10104,1786021615282618443,1785944683341861061
10105,1925644485549035938,1924932493565624802
10106,1812103999601946935,1812046425607582042
10107,1797531999491461393,1797196858370162930
10108,1967312415034679803,1967098117599490378
10109,1951944845095780635,1951732623560364052
10110,2000359930486812677,2000205495718551555
10111,1839996693464658316,1839897252330123478
10112,1751956599009325103,1751824490278035806
10113,1715704898052837726,1715450944370950388
10114,1878812763952128509,1878810033766703194
10115,1804241211496051027,1803662968871367024
10116,1799565200762220841,1799399298251346156
10117,1995951546228785599,1995928780645564901
10118,2040029440772845670,2039567629602730301
10119,1757104312361128243,1756980197939621985
10120,1764749284329574858,1764737499618836653
10121,1886765225007046683,1886355496061559243
10122,1643664204535316481,1643642057624305666
10123,1977537883465568521,1977441638449369097
10124,1807885744104681711,1807474307213230305
10125,1851067262142144573,1850649707590344883
10126,1848939922167603597,1848872742088851889
10127,2004358637158834400,2003888604838285325
10128,1904588395101250030,1904502913772196212
10129,1982397829004853490,1982242989347848602
10130,1777432749189525755,1777321785421083116
10131,1832304536704164036,1832224802054041931
10132,1988393925174796591,1988131317116997954
10133,1742625811876757597,1742296009823387978
10134,1773544743735103770,1773281377880019369
10135,1901736945736089760,1901722075338805313
10136,1689192962486341900,1688912844128129024
10137,1732369429046968337,1732360234369515869
10138,1807933619807150471,1807359215012593689
10139,1850103042168725689,1849018011610386498
10140,1764068360524906874,1764013597150060959
10141,1873216518487449847,1873117576559206413
10142,1810087747664929174,1809882081477988673
10143,1970241776565837896,1970025083478647103
10144,1738911408719311223,1738709122919416105
10145,1729730526984990781,1729302164894539827
10146,1790770427221950632,1790462431065502071
10147,1844060799649644944,1843785846643994794
10148,1805740491566141937,1805530851888767457
10149,1712841758889914436,1712513613469200516
10150,2011792754448253124,2011499863532286145
10151,1824164451890917828,1824116032610488454
10152,1932842222602297763,1932810450426867919
10153,1640084953667911680,1639865959841185792
10154,2014737493757735167,2014717792822395239
10155,2017688080673599879,2017630361975398665
10156,1738179727779606927,1738153394135523701
10157,1908623162750967821,1908555142879993992
10158,1937017013961920870,1936703302072164832
10159,1784001650224492678,1783593372764065990
10160,1635265165728919552,1634916058472812546
10161,1989954817607795085,1989946489691349281
10162,1901896745954459972,1901725457474588689
10163,1780663292278526293,1780627938829848652
10164,1868499400407814459,1868314489113714929
10165,1781522073187496103,1781370274648141825
10166,1843806884446212207,1843600004687991137
10167,1684804004222578688,1684538644583923715
10168,1744803913692311600,1744719687395500353
10169,2016276323866435851,2016103003783340219
10170,1679765256246099968,1679262239952347143
10171,1895366197383950498,1895155475639148734
10172,1868955885596229634,1868955157259756009
10173,2034642261510648239,2033865288395919678
10174,2027328684609200201,2027183876146115021
10175,1992539323783364836,1992502493956477257
10176,1821566178411618518,1820838625245880634
10177,1827574090367893933,1827363349581238640
10178,1777710467286224936,1777691848783319194
10179,2007434366905889237,2007405132544389574
10180,1804931252329336973,1804865453233197172
10181,1930784750983160004,1930709567044030956
10182,1652910755925094400,1652671825757732865
10183,1959736230964560140,1959710375890526258
10184,1920396313436500113,1920280717549826539
10185,1692358610582753510,1691410593536954368
10186,2037026014514004127,2036783833333514296
10187,2033173074972184696,2033094981351559594
10188,1907428065116143675,1907122084154671359
10189,1716898066551525639,1714343323840688567
10190,2029949311597850939,2029932064863346993
10191,2030593736351289531,2029409893124653149
10192,1738501332388954322,1738364044979896821
10193,1847771192867901633,1847668728705462404
10194,1715913142130319726,1715568727851474999
10195,1854567960750571533,1838297956723708284
10196,1877780192321806716,1877507336715075684
10197,1673801296162463744,1673675076644790274
10198,1764520711073182049,1764342801490116756
10199,1774934248715096384,1774737850015023416
10200,1925417583383388440,1925182712299553090
10201,1930253573155090520,1930178222722892150
10202,1729588314145964105,1729252378661224536
10203,1924535313696723282,1924471507926876298
10204,2029740518163226748,2029639099255013384
10205,2015205424849359230,2015143072779157619
10206,1853832141420802120,1853561611837120752
10207,1827354991327162549,1827237961655578994
10208,1689699919949406449,1689621237318725632
10209,1843328159368044566,1843064914153488432
10210,2016787051732189273,2015550850085622032
10211,2008431957114581118,2007960320342733077
10212,1966000930635088301,1965863678462632016
10213,1813000968868667610,1812534747341717850
10214,1715121916174815516,1715064996256756025
10215,1781057499027669342,1781013693074948468
10216,1837335233055871205,1837313752808706061
10217,1803507017862070442,1803490478593114519
10218,1947715445445787944,1947697014147588480
10219,1744560392121037263,1744402562650984613
10220,1653982339909705728,1653748867542728706
10221,1777821462071476611,1777492219290701999
10222,1721698494895755504,1721647157772521508
10223,1799704048180019333,1799462996701569414
10224,2039729520211566680,2039569020618211725
10225,1833860838647537749,1833855833538523241
10226,2018271692603158654,2018094034091143200
10227,1717158449912402040,1717153959918412092
10228,1826900940836012130,1826441164645405163
10229,1965397988920229929,1965256580905259018
10230,2022702496926314788,2022610958913261809
10231,1989186191573582279,1989112204306862542
10232,1784944594842718566,1784495853576835399
10233,1901851755945787900,1900163419241959612
10234,1715160933377733094,1714798139461497138
10235,1948179705750024376,1947822435832893540
10236,1711516443978695075,1711348447565971840
10237,1784276035980132587,1784231705999532246
10238,2031449615602463012,2031344205683962006
10239,1843858176027828458,1843538784325083265
10240,1991241133809176817,1991168809042854220
10241,1858503941127877055,1858267105847812320
10242,1769936993008734265,1769920506365403286
10243,1732682948548112813,1732529563815784504
10244,1894054677366382950,1894041003578802589
10245,1862172674279035137,1862132828391010537
10246,1810892355781939717,1810850816628342969
10247,1839806580398690759,1837577038837805283
10248,2027881026660467074,2027748294626091321
10249,1622040566388105217,1622028827475218432
10250,2003565786879729708,2003493902163104056
10251,1656357098006142976,1654236076867833862
10252,1780125672788418931,1779974905154740347
10253,1819029324009488387,1818964051495387389
10254,1650178222292717569,1649941154031443969
10255,2019262184954425676,2019184113501012067
10256,1786828390240018486,1786826114997842283
10257,1785679450362740957,1785658634493407456
10258,1892587515611349218,1892574127745101828
10259,1813894621790949386,1813630715965411395
10260,1853192708124529008,1853142242447462726
10261,1767150385490252150,1766882013410193836
10262,1776473693100614125,1776112277491446271
10263,1943646653594087794,1943498205616120129
10264,1807815274089111979,1807761917274214899
10265,1983688692205068354,1983594542352806200
10266,1853476640539418940,1853232077841322387
10267,1748045805217354094,1747979931487752347
10268,1885371404024983555,1885100681729892825
10269,1795542742107361586,1795135766361694457
10270,1912595538786267158,1912486617941426485
10271,1819532616753651776,1818951012935176600
10272,1793061207714529333,1792955128862978539
10273,1889573924788216209,1889450151049150692
10274,1859963809709871571,1859949562032685271
10275,1838965588598677509,1838726050173403142
10276,1651614186655346689,1651428137689837568
10277,1808277150472061319,1807961644406132909
10278,1710344163017801923,1710291787661606972
10279,1696881695096439004,1696880121175507092
10280,1878448590357475736,1878415782842892450
10281,2024618066496168087,2024516356150792297
10282,1936431285951397996,1936354310075699434
10283,1789687283626467400,1789585295823753578
10284,1725647706343768384,1725541071843709362
10285,1748061307004145779,1746732665674555504
10286,1848161562504098087,1848130090623762558
10287,1724357581001441738,1724324351233737151
10288,1993892153383149703,1993291677172424793
10289,1949954063753183248,1949770975009976359
10290,1644159595785453568,1644114524818010115
10291,1601320286225309697,1600925205773225984
10292,1709171260855333091,1708997816289505376
10293,1800342361672667305,1800314327347638603
10294,1753933150269362539,1753928928882762183
10295,1993510388714160568,1993320086409490453
10296,1929335008306794628,1929243073285890362
10297,1892969734783586389,1892862538972287312
10298,1832124920492331468,1831718436415631371
10299,1811522325566881852,1811407642385887327
10300,2035935358450610300,2035419488523636750
10301,1777326617448100114,1777117447994081501
10302,1892352635610497412,1892295984928993698
10303,1893707461795713476,1893349305039106491
10304,1810705309058674689,1810696133917790310
10305,1881107643319906792,1880994768639160468
10306,1782036350406918315,1781871739472936983
10307,2028895990548148261,2028801509564063816
10308,1769635485360787679,1769558812179177542
10309,1818038518129770986,1817944208595959871
10310,1757618358126526663,1757452914304356611
10311,1824468356919136256,1824454761154052363
10312,1836477284217425954,1835146491977253316
10313,1983611093336650193,1983315428597174323
10314,1644116401622511616,1644076073225732097
10315,1798458747360014429,1798245153632661736
10316,1820485305046118757,1820205199115325703
10317,1800276541043020006,1800141502079012884
10318,1979196055578194313,1978944371769720862
10319,1921614413909668290,1921511974212391004
10320,1964657187420246460,1964623318478454858
10321,1855042336973263238,1854503159797875193
10322,1790296968524185692,1789945433084604718
10323,1359572767776124933,1359267535468822531
10324,1745586592667033643,1745070587394035980
10325,1916744801774420291,1916724887915319712
10326,1802367935421272320,1802020165686644892
10327,1916131006597501175,1916061100870930832
10328,1671955713772630016,1671704930585923586
10329,1887911476155007270,1887774932953698571
10330,1961419506108264532,1960969160998944845
10331,1834645160921063690,1834388355930288327
10332,1892487755055194572,1892292753314181582
10333,2027809756010672182,2027774423156330792
10334,2012087285563445256,2012063443831177411
10335,2034296842784305377,2031449017956081797
10336,1758822177229451459,1758601902369992870
10337,1781402031359451572,1781400076046172521
10338,1984342168241066458,1984170644867801438
10339,1934064718752210944,1933938564758425703
10340,1822941012295319947,1822273632753573991
10341,1857761213381488952,1857485240023003261
10342,1845727912072216598,1845704309561795003
10343,1716491135831494956,1716322940235448674
10344,1903685152909271370,1903536844081348639
10345,1841496250388234361,1841465551807275260
10346,1740546685636387079,1740526395892322793
10347,1946926335752044689,1946918630467223918
10348,1788921290763485259,1788770091141579195
10349,1677367376600260619,1676898431741165569
10350,1828099747451634082,1828065388325744762
10351,1829259031141110141,1829183713458164018
10352,1997051014613205116,1997003111177846785
10353,1975971440479568010,1975929871348932959
10354,1735739770557624338,1735315551621149170
10355,2034593468274618830,2034540358651060412
10356,1875827757680132123,1875622993369690204
10357,1818320002925113491,1817946818434503132
10358,1874830424930693308,1874739383196360819
10359,1695548619091317027,1695200827864944713
10360,1872922682754322434,1872828604163473562
10361,1774440059606868031,1774235225242935615
10362,1813543245588148599,1813231626312135069
10363,1896958493363482809,1896273167116877957
10364,1590120948522717184,1590088898881159168
10365,1760423510030135529,1760299721627771152
10366,1822515786700959866,1822376843070333010
10367,1741069414076686806,1741025617410400303
10368,1860160393982710266,1860141882199953663
10369,1897075068787622273,1896770051874881808
10370,1878780020304527579,1878728545549299887
10371,2013638417511248255,2013603497430728747
10372,1958498109786554613,1958405120280158241
10373,1670369077263491072,1670359351507206144
10374,1717558235526238537,1717541130034717053
10375,1924399637777043672,1924195241130873014
