method,accuracy,balanced_accuracy,resolved_coverage,h_to_nh,nh_to_h,recall_not_helpful,n_not_helpful,recall_needs_more_ratings,n_needs_more_ratings,recall_helpful,n_helpful,accuracy_pct,balanced_accuracy_pct,resolved_coverage_pct,recall_not_helpful_pct,recall_needs_more_ratings_pct,recall_helpful_pct
twostage_full_cn0.03_ch0.1_tn0.33_th0.4,0.40350877192982454,0.40350877192982465,0.14035087719298245,0,2,0.013157894736842105,76,0.9078947368421053,76,0.2894736842105263,76,40.35087719298245,40.350877192982466,14.035087719298245,1.3157894736842104,90.78947368421053,28.947368421052634
twostage_vote_cn0.03_ch0.1_tn0.4_th0.6,0.40350877192982454,0.40350877192982454,0.17982456140350878,0,3,0.0,76,0.8552631578947368,76,0.35526315789473684,76,40.35087719298245,40.35087719298245,17.982456140350877,0.0,85.52631578947368,35.526315789473685
twostage_vote_cn0.03_ch1.0_tn0.48_th0.6,0.40350877192982454,0.40350877192982454,0.25,1,4,0.0,76,0.7631578947368421,76,0.4473684210526316,76,40.35087719298245,40.35087719298245,25.0,0.0,76.31578947368422,44.73684210526316
twostage_vote_cn0.1_ch0.03_tn0.4_th0.6,0.40350877192982454,0.40350877192982454,0.14912280701754385,0,2,0.0,76,0.8947368421052632,76,0.3157894736842105,76,40.35087719298245,40.35087719298245,14.912280701754385,0.0,89.47368421052632,31.57894736842105
twostage_vote_cn0.03_ch1.0_tn0.4_th0.6,0.40350877192982454,0.40350877192982454,0.16228070175438597,0,3,0.0,76,0.881578947368421,76,0.32894736842105265,76,40.35087719298245,40.35087719298245,16.228070175438596,0.0,88.1578947368421,32.89473684210527
twostage_vote_cn0.1_ch0.3_tn0.4_th0.5,0.40350877192982454,0.40350877192982454,0.16228070175438597,0,3,0.0,76,0.881578947368421,76,0.32894736842105265,76,40.35087719298245,40.35087719298245,16.228070175438596,0.0,88.1578947368421,32.89473684210527
twostage_vote_cn0.1_ch1.0_tn0.4_th0.5,0.40350877192982454,0.40350877192982454,0.16666666666666666,0,2,0.0,76,0.868421052631579,76,0.34210526315789475,76,40.35087719298245,40.35087719298245,16.666666666666664,0.0,86.8421052631579,34.21052631578947
twostage_vote_cn0.3_ch0.03_tn0.4_th0.4,0.40350877192982454,0.40350877192982454,0.17543859649122806,0,2,0.0,76,0.8552631578947368,76,0.35526315789473684,76,40.35087719298245,40.35087719298245,17.543859649122805,0.0,85.52631578947368,35.526315789473685
twostage_vote_cn0.3_ch1.0_tn0.4_th0.4,0.40350877192982454,0.40350877192982454,0.16666666666666666,0,2,0.0,76,0.868421052631579,76,0.34210526315789475,76,40.35087719298245,40.35087719298245,16.666666666666664,0.0,86.8421052631579,34.21052631578947
twostage_vote_cn1.0_ch0.1_tn0.4_th0.6,0.40350877192982454,0.40350877192982454,0.18421052631578946,0,2,0.0,76,0.8421052631578947,76,0.3684210526315789,76,40.35087719298245,40.35087719298245,18.421052631578945,0.0,84.21052631578947,36.84210526315789
twostage_compact_cn0.1_ch0.03_tn0.4_th0.5,0.40350877192982454,0.40350877192982454,0.24561403508771928,2,4,0.11842105263157894,76,0.7763157894736842,76,0.3157894736842105,76,40.35087719298245,40.35087719298245,24.561403508771928,11.842105263157894,77.63157894736842,31.57894736842105
twostage_compact_cn0.1_ch0.1_tn0.4_th0.5,0.40350877192982454,0.40350877192982454,0.23684210526315788,0,2,0.10526315789473684,76,0.7631578947368421,76,0.34210526315789475,76,40.35087719298245,40.35087719298245,23.684210526315788,10.526315789473683,76.31578947368422,34.21052631578947
twostage_compact_cn0.1_ch1.0_tn0.33_th0.4,0.40350877192982454,0.40350877192982454,0.14473684210526316,0,1,0.06578947368421052,76,0.8947368421052632,76,0.25,76,40.35087719298245,40.35087719298245,14.473684210526317,6.578947368421052,89.47368421052632,25.0
twostage_compact_cn0.1_ch1.0_tn0.4_th0.4,0.40350877192982454,0.40350877192982454,0.2543859649122807,1,1,0.14473684210526316,76,0.7368421052631579,76,0.32894736842105265,76,40.35087719298245,40.35087719298245,25.438596491228072,14.473684210526317,73.68421052631578,32.89473684210527
twostage_compact_cn0.1_ch1.0_tn0.4_th0.5,0.40350877192982454,0.40350877192982454,0.2719298245614035,0,4,0.15789473684210525,76,0.7236842105263158,76,0.32894736842105265,76,40.35087719298245,40.35087719298245,27.192982456140353,15.789473684210526,72.36842105263158,32.89473684210527
twostage_compact_cn0.3_ch0.3_tn0.4_th0.5,0.40350877192982454,0.40350877192982454,0.3333333333333333,1,3,0.2236842105263158,76,0.631578947368421,76,0.35526315789473684,76,40.35087719298245,40.35087719298245,33.33333333333333,22.36842105263158,63.1578947368421,35.526315789473685
twostage_compact_cn1.0_ch1.0_tn0.33_th0.5,0.40350877192982454,0.40350877192982454,0.21929824561403508,0,0,0.15789473684210525,76,0.7763157894736842,76,0.27631578947368424,76,40.35087719298245,40.35087719298245,21.929824561403507,15.789473684210526,77.63157894736842,27.631578947368425
twostage_compact_cn1.0_ch1.0_tn0.33_th0.6,0.40350877192982454,0.40350877192982454,0.2149122807017544,1,2,0.09210526315789473,76,0.8026315789473685,76,0.3157894736842105,76,40.35087719298245,40.35087719298245,21.49122807017544,9.210526315789473,80.26315789473685,31.57894736842105
twostage_vote_official_cn0.03_ch0.3_tn0.4_th0.5,0.40350877192982454,0.40350877192982454,0.18421052631578946,1,3,0.05263157894736842,76,0.8552631578947368,76,0.3026315789473684,76,40.35087719298245,40.35087719298245,18.421052631578945,5.263157894736842,85.52631578947368,30.263157894736842
twostage_vote_official_cn0.3_ch1.0_tn0.4_th0.4,0.40350877192982454,0.40350877192982454,0.2543859649122807,1,3,0.13157894736842105,76,0.75,76,0.32894736842105265,76,40.35087719298245,40.35087719298245,25.438596491228072,13.157894736842104,75.0,32.89473684210527
twostage_vote_official_cn1.0_ch0.03_tn0.33_th0.5,0.40350877192982454,0.40350877192982454,0.17982456140350878,0,1,0.06578947368421052,76,0.8421052631578947,76,0.3026315789473684,76,40.35087719298245,40.35087719298245,17.982456140350877,6.578947368421052,84.21052631578947,30.263157894736842
twostage_vote_official_cn1.0_ch0.1_tn0.33_th0.4,0.40350877192982454,0.40350877192982454,0.16666666666666666,1,1,0.06578947368421052,76,0.868421052631579,76,0.27631578947368424,76,40.35087719298245,40.35087719298245,16.666666666666664,6.578947368421052,86.8421052631579,27.631578947368425
twostage_vote_official_cn1.0_ch0.1_tn0.4_th0.4,0.40350877192982454,0.40350877192982454,0.30701754385964913,3,3,0.14473684210526316,76,0.6842105263157895,76,0.3815789473684211,76,40.35087719298245,40.35087719298245,30.701754385964914,14.473684210526317,68.42105263157895,38.15789473684211
twostage_vote_official_cn1.0_ch0.1_tn0.33_th0.5,0.40350877192982454,0.40350877192982454,0.20614035087719298,1,2,0.11842105263157894,76,0.8157894736842105,76,0.27631578947368424,76,40.35087719298245,40.35087719298245,20.614035087719298,11.842105263157894,81.57894736842105,27.631578947368425
twostage_vote_official_cn1.0_ch1.0_tn0.4_th0.6,0.40350877192982454,0.40350877192982454,0.31140350877192985,2,1,0.18421052631578946,76,0.6578947368421053,76,0.3684210526315789,76,40.35087719298245,40.35087719298245,31.140350877192986,18.421052631578945,65.78947368421053,36.84210526315789
twostage_full_cn0.03_ch0.1_tn0.4_th0.6,0.40350877192982454,0.40350877192982454,0.18421052631578946,0,4,0.0,76,0.8552631578947368,76,0.35526315789473684,76,40.35087719298245,40.35087719298245,18.421052631578945,0.0,85.52631578947368,35.526315789473685
twostage_full_cn0.03_ch0.3_tn0.4_th0.6,0.40350877192982454,0.40350877192982454,0.20175438596491227,0,2,0.06578947368421052,76,0.8157894736842105,76,0.32894736842105265,76,40.35087719298245,40.35087719298245,20.175438596491226,6.578947368421052,81.57894736842105,32.89473684210527
twostage_full_cn0.1_ch0.03_tn0.33_th0.6,0.40350877192982454,0.40350877192982454,0.23684210526315788,0,4,0.07894736842105263,76,0.7763157894736842,76,0.35526315789473684,76,40.35087719298245,40.35087719298245,23.684210526315788,7.894736842105263,77.63157894736842,35.526315789473685
twostage_full_cn0.1_ch0.3_tn0.33_th0.4,0.40350877192982454,0.40350877192982454,0.22807017543859648,0,2,0.06578947368421052,76,0.7763157894736842,76,0.3684210526315789,76,40.35087719298245,40.35087719298245,22.807017543859647,6.578947368421052,77.63157894736842,36.84210526315789
twostage_full_cn0.3_ch1.0_tn0.4_th0.6,0.40350877192982454,0.40350877192982454,0.35526315789473684,2,3,0.17105263157894737,76,0.6052631578947368,76,0.4342105263157895,76,40.35087719298245,40.35087719298245,35.526315789473685,17.105263157894736,60.526315789473685,43.42105263157895
twostage_compact_cn0.03_ch1.0_tn0.4_th0.4,0.40350877192982454,0.4035087719298245,0.17982456140350878,0,1,0.05263157894736842,76,0.8421052631578947,76,0.3157894736842105,76,40.35087719298245,40.35087719298245,17.982456140350877,5.263157894736842,84.21052631578947,31.57894736842105
twostage_compact_cn1.0_ch0.1_tn0.33_th0.6,0.40350877192982454,0.4035087719298245,0.25,1,0,0.15789473684210525,76,0.7368421052631579,76,0.3157894736842105,76,40.35087719298245,40.35087719298245,25.0,15.789473684210526,73.68421052631578,31.57894736842105
twostage_vote_cn0.03_ch1.0_tn0.4_th0.4,0.3991228070175439,0.3991228070175439,0.14473684210526316,0,2,0.0,76,0.8947368421052632,76,0.3026315789473684,76,39.91228070175439,39.91228070175439,14.473684210526317,0.0,89.47368421052632,30.263157894736842
twostage_vote_cn0.3_ch0.1_tn0.4_th0.5,0.3991228070175439,0.3991228070175439,0.17543859649122806,0,3,0.0,76,0.8552631578947368,76,0.34210526315789475,76,39.91228070175439,39.91228070175439,17.543859649122805,0.0,85.52631578947368,34.21052631578947
twostage_vote_cn0.3_ch0.3_tn0.4_th0.6,0.3991228070175439,0.3991228070175439,0.17543859649122806,0,3,0.0,76,0.8552631578947368,76,0.34210526315789475,76,39.91228070175439,39.91228070175439,17.543859649122805,0.0,85.52631578947368,34.21052631578947
twostage_vote_cn1.0_ch0.3_tn0.4_th0.5,0.3991228070175439,0.3991228070175439,0.19298245614035087,0,3,0.0,76,0.8289473684210527,76,0.3684210526315789,76,39.91228070175439,39.91228070175439,19.298245614035086,0.0,82.89473684210526,36.84210526315789
twostage_compact_cn0.3_ch0.1_tn0.4_th0.5,0.3991228070175439,0.3991228070175439,0.3333333333333333,2,3,0.19736842105263158,76,0.631578947368421,76,0.3684210526315789,76,39.91228070175439,39.91228070175439,33.33333333333333,19.736842105263158,63.1578947368421,36.84210526315789
twostage_compact_cn0.3_ch1.0_tn0.33_th0.4,0.3991228070175439,0.3991228070175439,0.16666666666666666,0,1,0.07894736842105263,76,0.8552631578947368,76,0.2631578947368421,76,39.91228070175439,39.91228070175439,16.666666666666664,7.894736842105263,85.52631578947368,26.31578947368421
twostage_compact_cn1.0_ch0.3_tn0.33_th0.4,0.3991228070175439,0.3991228070175439,0.21052631578947367,0,3,0.11842105263157894,76,0.8026315789473685,76,0.27631578947368424,76,39.91228070175439,39.91228070175439,21.052631578947366,11.842105263157894,80.26315789473685,27.631578947368425
twostage_compact_cn1.0_ch0.3_tn0.4_th0.6,0.3991228070175439,0.3991228070175439,0.3991228070175439,0,2,0.2894736842105263,76,0.5131578947368421,76,0.39473684210526316,76,39.91228070175439,39.91228070175439,39.91228070175439,28.947368421052634,51.31578947368421,39.473684210526315
twostage_vote_official_cn0.03_ch0.1_tn0.4_th0.5,0.3991228070175439,0.3991228070175439,0.18421052631578946,1,4,0.039473684210526314,76,0.8552631578947368,76,0.3026315789473684,76,39.91228070175439,39.91228070175439,18.421052631578945,3.9473684210526314,85.52631578947368,30.263157894736842
twostage_vote_official_cn0.1_ch0.1_tn0.4_th0.4,0.3991228070175439,0.3991228070175439,0.21929824561403508,0,1,0.07894736842105263,76,0.7763157894736842,76,0.34210526315789475,76,39.91228070175439,39.91228070175439,21.929824561403507,7.894736842105263,77.63157894736842,34.21052631578947
twostage_vote_official_cn0.3_ch0.3_tn0.4_th0.5,0.3991228070175439,0.3991228070175439,0.31140350877192985,3,3,0.2236842105263158,76,0.6710526315789473,76,0.3026315789473684,76,39.91228070175439,39.91228070175439,31.140350877192986,22.36842105263158,67.10526315789474,30.263157894736842
twostage_vote_official_cn1.0_ch0.03_tn0.4_th0.4,0.3991228070175439,0.3991228070175439,0.2982456140350877,2,3,0.13157894736842105,76,0.6842105263157895,76,0.3815789473684211,76,39.91228070175439,39.91228070175439,29.82456140350877,13.157894736842104,68.42105263157895,38.15789473684211
twostage_vote_official_cn0.3_ch0.3_tn0.4_th0.6,0.3991228070175439,0.3991228070175439,0.34649122807017546,1,3,0.18421052631578946,76,0.6052631578947368,76,0.40789473684210525,76,39.91228070175439,39.91228070175439,34.64912280701755,18.421052631578945,60.526315789473685,40.78947368421053
twostage_vote_official_cn0.3_ch0.3_tn0.33_th0.4,0.3991228070175439,0.3991228070175439,0.14912280701754385,0,1,0.039473684210526314,76,0.881578947368421,76,0.27631578947368424,76,39.91228070175439,39.91228070175439,14.912280701754385,3.9473684210526314,88.1578947368421,27.631578947368425
twostage_full_cn0.1_ch0.1_tn0.33_th0.5,0.3991228070175439,0.3991228070175439,0.2149122807017544,0,4,0.05263157894736842,76,0.8026315789473685,76,0.34210526315789475,76,39.91228070175439,39.91228070175439,21.49122807017544,5.263157894736842,80.26315789473685,34.21052631578947
twostage_full_cn0.3_ch0.03_tn0.25_th0.5,0.3991228070175439,0.3991228070175439,0.15789473684210525,0,1,0.02631578947368421,76,0.868421052631579,76,0.3026315789473684,76,39.91228070175439,39.91228070175439,15.789473684210526,2.631578947368421,86.8421052631579,30.263157894736842
twostage_full_cn0.3_ch1.0_tn0.25_th0.4,0.3991228070175439,0.3991228070175439,0.18421052631578946,0,1,0.06578947368421052,76,0.8289473684210527,76,0.3026315789473684,76,39.91228070175439,39.91228070175439,18.421052631578945,6.578947368421052,82.89473684210526,30.263157894736842
twostage_full_cn1.0_ch0.03_tn0.25_th0.6,0.3991228070175439,0.3991228070175439,0.20175438596491227,0,1,0.06578947368421052,76,0.8026315789473685,76,0.32894736842105265,76,39.91228070175439,39.91228070175439,20.175438596491226,6.578947368421052,80.26315789473685,32.89473684210527
twostage_compact_cn0.03_ch0.3_tn0.4_th0.5,0.3991228070175439,0.3991228070175438,0.17105263157894737,0,2,0.02631578947368421,76,0.8552631578947368,76,0.3157894736842105,76,39.91228070175439,39.91228070175438,17.105263157894736,2.631578947368421,85.52631578947368,31.57894736842105
twostage_compact_cn0.3_ch0.03_tn0.4_th0.4,0.3991228070175439,0.3991228070175438,0.32456140350877194,2,3,0.15789473684210525,76,0.6447368421052632,76,0.39473684210526316,76,39.91228070175439,39.91228070175438,32.45614035087719,15.789473684210526,64.47368421052632,39.473684210526315
twostage_vote_official_cn1.0_ch0.03_tn0.33_th0.6,0.3991228070175439,0.3991228070175438,0.17543859649122806,0,1,0.06578947368421052,76,0.8421052631578947,76,0.2894736842105263,76,39.91228070175439,39.91228070175438,17.543859649122805,6.578947368421052,84.21052631578947,28.947368421052634
twostage_full_cn0.1_ch0.1_tn0.33_th0.6,0.3991228070175439,0.3991228070175438,0.17543859649122806,0,1,0.02631578947368421,76,0.8421052631578947,76,0.32894736842105265,76,39.91228070175439,39.91228070175438,17.543859649122805,2.631578947368421,84.21052631578947,32.89473684210527
twostage_full_cn0.3_ch0.03_tn0.33_th0.4,0.3991228070175439,0.3991228070175438,0.22807017543859648,0,3,0.09210526315789473,76,0.7763157894736842,76,0.32894736842105265,76,39.91228070175439,39.91228070175438,22.807017543859647,9.210526315789473,77.63157894736842,32.89473684210527
twostage_vote_cn0.03_ch1.0_tn0.4_th0.5,0.39473684210526316,0.3947368421052632,0.13157894736842105,0,2,0.0,76,0.9078947368421053,76,0.27631578947368424,76,39.473684210526315,39.47368421052632,13.157894736842104,0.0,90.78947368421053,27.631578947368425
twostage_compact_cn0.3_ch0.1_tn0.33_th0.6,0.39473684210526316,0.3947368421052632,0.19736842105263158,0,1,0.05263157894736842,76,0.8026315789473685,76,0.32894736842105265,76,39.473684210526315,39.47368421052632,19.736842105263158,5.263157894736842,80.26315789473685,32.89473684210527
twostage_compact_cn1.0_ch0.1_tn0.33_th0.5,0.39473684210526316,0.3947368421052632,0.19736842105263158,0,1,0.07894736842105263,76,0.8026315789473685,76,0.3026315789473684,76,39.473684210526315,39.47368421052632,19.736842105263158,7.894736842105263,80.26315789473685,30.263157894736842
twostage_vote_official_cn0.3_ch0.03_tn0.33_th0.6,0.39473684210526316,0.3947368421052632,0.16228070175438597,0,1,0.05263157894736842,76,0.8552631578947368,76,0.27631578947368424,76,39.473684210526315,39.47368421052632,16.228070175438596,5.263157894736842,85.52631578947368,27.631578947368425
twostage_full_cn0.03_ch0.03_tn0.33_th0.5,0.39473684210526316,0.3947368421052632,0.13596491228070176,0,3,0.013157894736842105,76,0.9078947368421053,76,0.2631578947368421,76,39.473684210526315,39.47368421052632,13.596491228070176,1.3157894736842104,90.78947368421053,26.31578947368421
twostage_vote_official_cn1.0_ch1.0_tn0.33_th0.6,0.39473684210526316,0.3947368421052632,0.20614035087719298,1,2,0.10526315789473684,76,0.8026315789473685,76,0.27631578947368424,76,39.473684210526315,39.47368421052632,20.614035087719298,10.526315789473683,80.26315789473685,27.631578947368425
twostage_full_cn1.0_ch0.03_tn0.25_th0.5,0.39473684210526316,0.3947368421052632,0.19298245614035087,0,4,0.013157894736842105,76,0.8289473684210527,76,0.34210526315789475,76,39.473684210526315,39.47368421052632,19.298245614035086,1.3157894736842104,82.89473684210526,34.21052631578947
twostage_full_cn1.0_ch0.1_tn0.25_th0.6,0.39473684210526316,0.3947368421052632,0.15350877192982457,0,1,0.07894736842105263,76,0.868421052631579,76,0.23684210526315788,76,39.473684210526315,39.47368421052632,15.350877192982457,7.894736842105263,86.8421052631579,23.684210526315788
twostage_vote_cn0.03_ch0.3_tn0.4_th0.5,0.39473684210526316,0.3947368421052631,0.14035087719298245,0,2,0.0,76,0.8947368421052632,76,0.2894736842105263,76,39.473684210526315,39.47368421052631,14.035087719298245,0.0,89.47368421052632,28.947368421052634
twostage_vote_cn0.1_ch0.03_tn0.4_th0.4,0.39473684210526316,0.3947368421052631,0.15350877192982457,0,1,0.0,76,0.868421052631579,76,0.3157894736842105,76,39.473684210526315,39.47368421052631,15.350877192982457,0.0,86.8421052631579,31.57894736842105
twostage_vote_cn0.1_ch0.3_tn0.4_th0.4,0.39473684210526316,0.3947368421052631,0.16666666666666666,0,2,0.0,76,0.8552631578947368,76,0.32894736842105265,76,39.473684210526315,39.47368421052631,16.666666666666664,0.0,85.52631578947368,32.89473684210527
twostage_vote_cn0.3_ch0.03_tn0.4_th0.5,0.39473684210526316,0.3947368421052631,0.16666666666666666,0,2,0.0,76,0.8552631578947368,76,0.32894736842105265,76,39.473684210526315,39.47368421052631,16.666666666666664,0.0,85.52631578947368,32.89473684210527
twostage_compact_cn0.03_ch0.03_tn0.4_th0.4,0.39473684210526316,0.3947368421052631,0.19298245614035087,0,4,0.05263157894736842,76,0.8289473684210527,76,0.3026315789473684,76,39.473684210526315,39.47368421052631,19.298245614035086,5.263157894736842,82.89473684210526,30.263157894736842
twostage_compact_cn0.3_ch0.3_tn0.4_th0.6,0.39473684210526316,0.3947368421052631,0.32894736842105265,3,2,0.21052631578947367,76,0.631578947368421,76,0.34210526315789475,76,39.473684210526315,39.47368421052631,32.89473684210527,21.052631578947366,63.1578947368421,34.21052631578947
twostage_full_cn0.03_ch0.1_tn0.33_th0.5,0.39473684210526316,0.3947368421052631,0.13157894736842105,0,2,0.02631578947368421,76,0.9078947368421053,76,0.25,76,39.473684210526315,39.47368421052631,13.157894736842104,2.631578947368421,90.78947368421053,25.0
twostage_full_cn0.03_ch0.3_tn0.33_th0.5,0.39473684210526316,0.3947368421052631,0.15350877192982457,0,1,0.02631578947368421,76,0.868421052631579,76,0.2894736842105263,76,39.473684210526315,39.47368421052631,15.350877192982457,2.631578947368421,86.8421052631579,28.947368421052634
twostage_full_cn0.3_ch0.1_tn0.25_th0.4,0.39473684210526316,0.3947368421052631,0.15350877192982457,0,1,0.02631578947368421,76,0.868421052631579,76,0.2894736842105263,76,39.473684210526315,39.47368421052631,15.350877192982457,2.631578947368421,86.8421052631579,28.947368421052634
twostage_full_cn1.0_ch0.03_tn0.33_th0.6,0.39473684210526316,0.3947368421052631,0.32456140350877194,1,3,0.14473684210526316,76,0.631578947368421,76,0.40789473684210525,76,39.473684210526315,39.47368421052631,32.45614035087719,14.473684210526317,63.1578947368421,40.78947368421053
twostage_full_cn1.0_ch0.3_tn0.25_th0.5,0.39473684210526316,0.3947368421052631,0.20175438596491227,0,2,0.02631578947368421,76,0.8026315789473685,76,0.35526315789473684,76,39.473684210526315,39.47368421052631,20.175438596491226,2.631578947368421,80.26315789473685,35.526315789473685
twostage_full_cn1.0_ch0.3_tn0.25_th0.4,0.39473684210526316,0.3947368421052631,0.18421052631578946,0,2,0.02631578947368421,76,0.8289473684210527,76,0.32894736842105265,76,39.473684210526315,39.47368421052631,18.421052631578945,2.631578947368421,82.89473684210526,32.89473684210527
twostage_vote_cn0.03_ch0.03_tn0.4_th0.4,0.39035087719298245,0.39035087719298245,0.14473684210526316,0,2,0.0,76,0.881578947368421,76,0.2894736842105263,76,39.03508771929825,39.03508771929825,14.473684210526317,0.0,88.1578947368421,28.947368421052634
twostage_vote_cn0.03_ch0.1_tn0.4_th0.4,0.39035087719298245,0.39035087719298245,0.15350877192982457,0,2,0.0,76,0.868421052631579,76,0.3026315789473684,76,39.03508771929825,39.03508771929825,15.350877192982457,0.0,86.8421052631579,30.263157894736842
twostage_vote_cn0.03_ch0.03_tn0.4_th0.5,0.39035087719298245,0.39035087719298245,0.13596491228070176,0,2,0.0,76,0.8947368421052632,76,0.27631578947368424,76,39.03508771929825,39.03508771929825,13.596491228070176,0.0,89.47368421052632,27.631578947368425
twostage_vote_cn0.03_ch0.3_tn0.4_th0.4,0.39035087719298245,0.39035087719298245,0.15789473684210525,0,3,0.0,76,0.868421052631579,76,0.3026315789473684,76,39.03508771929825,39.03508771929825,15.789473684210526,0.0,86.8421052631579,30.263157894736842
twostage_vote_cn0.1_ch0.1_tn0.4_th0.5,0.39035087719298245,0.39035087719298245,0.15789473684210525,0,3,0.0,76,0.868421052631579,76,0.3026315789473684,76,39.03508771929825,39.03508771929825,15.789473684210526,0.0,86.8421052631579,30.263157894736842
twostage_vote_cn0.3_ch0.3_tn0.33_th0.4,0.39035087719298245,0.39035087719298245,0.08771929824561403,0,1,0.0,76,0.9605263157894737,76,0.21052631578947367,76,39.03508771929825,39.03508771929825,8.771929824561402,0.0,96.05263157894737,21.052631578947366
twostage_vote_cn0.3_ch1.0_tn0.4_th0.5,0.39035087719298245,0.39035087719298245,0.14473684210526316,0,2,0.0,76,0.881578947368421,76,0.2894736842105263,76,39.03508771929825,39.03508771929825,14.473684210526317,0.0,88.1578947368421,28.947368421052634
twostage_compact_cn0.1_ch0.3_tn0.4_th0.6,0.39035087719298245,0.39035087719298245,0.2894736842105263,1,2,0.17105263157894737,76,0.6710526315789473,76,0.32894736842105265,76,39.03508771929825,39.03508771929825,28.947368421052634,17.105263157894736,67.10526315789474,32.89473684210527
twostage_compact_cn0.3_ch0.3_tn0.4_th0.4,0.39035087719298245,0.39035087719298245,0.3026315789473684,1,5,0.17105263157894737,76,0.6710526315789473,76,0.32894736842105265,76,39.03508771929825,39.03508771929825,30.263157894736842,17.105263157894736,67.10526315789474,32.89473684210527
twostage_vote_official_cn0.03_ch0.03_tn0.4_th0.4,0.39035087719298245,0.39035087719298245,0.17105263157894737,0,2,0.013157894736842105,76,0.8421052631578947,76,0.3157894736842105,76,39.03508771929825,39.03508771929825,17.105263157894736,1.3157894736842104,84.21052631578947,31.57894736842105
twostage_vote_official_cn0.03_ch0.1_tn0.4_th0.4,0.39035087719298245,0.39035087719298245,0.17543859649122806,0,1,0.02631578947368421,76,0.8289473684210527,76,0.3157894736842105,76,39.03508771929825,39.03508771929825,17.543859649122805,2.631578947368421,82.89473684210526,31.57894736842105
twostage_vote_official_cn0.03_ch0.3_tn0.4_th0.4,0.39035087719298245,0.39035087719298245,0.17105263157894737,0,2,0.02631578947368421,76,0.8421052631578947,76,0.3026315789473684,76,39.03508771929825,39.03508771929825,17.105263157894736,2.631578947368421,84.21052631578947,30.263157894736842
twostage_vote_official_cn0.03_ch0.1_tn0.4_th0.6,0.39035087719298245,0.39035087719298245,0.16666666666666666,0,3,0.013157894736842105,76,0.8552631578947368,76,0.3026315789473684,76,39.03508771929825,39.03508771929825,16.666666666666664,1.3157894736842104,85.52631578947368,30.263157894736842
twostage_compact_cn1.0_ch1.0_tn0.33_th0.4,0.39035087719298245,0.39035087719298245,0.19298245614035087,0,3,0.07894736842105263,76,0.8157894736842105,76,0.27631578947368424,76,39.03508771929825,39.03508771929825,19.298245614035086,7.894736842105263,81.57894736842105,27.631578947368425
twostage_vote_official_cn0.1_ch0.03_tn0.4_th0.6,0.39035087719298245,0.39035087719298245,0.2631578947368421,1,4,0.09210526315789473,76,0.7236842105263158,76,0.35526315789473684,76,39.03508771929825,39.03508771929825,26.31578947368421,9.210526315789473,72.36842105263158,35.526315789473685
twostage_vote_official_cn0.03_ch1.0_tn0.4_th0.4,0.39035087719298245,0.39035087719298245,0.2324561403508772,3,3,0.05263157894736842,76,0.7763157894736842,76,0.34210526315789475,76,39.03508771929825,39.03508771929825,23.24561403508772,5.263157894736842,77.63157894736842,34.21052631578947
twostage_vote_official_cn0.3_ch1.0_tn0.4_th0.5,0.39035087719298245,0.39035087719298245,0.2807017543859649,1,2,0.10526315789473684,76,0.6842105263157895,76,0.3815789473684211,76,39.03508771929825,39.03508771929825,28.07017543859649,10.526315789473683,68.42105263157895,38.15789473684211
twostage_vote_official_cn0.3_ch0.3_tn0.33_th0.5,0.39035087719298245,0.39035087719298245,0.18421052631578946,0,1,0.07894736842105263,76,0.8157894736842105,76,0.27631578947368424,76,39.03508771929825,39.03508771929825,18.421052631578945,7.894736842105263,81.57894736842105,27.631578947368425
twostage_full_cn0.1_ch0.1_tn0.33_th0.4,0.39035087719298245,0.39035087719298245,0.19298245614035087,0,3,0.05263157894736842,76,0.8157894736842105,76,0.3026315789473684,76,39.03508771929825,39.03508771929825,19.298245614035086,5.263157894736842,81.57894736842105,30.263157894736842
twostage_full_cn0.03_ch1.0_tn0.33_th0.6,0.39035087719298245,0.39035087719298245,0.10964912280701754,1,1,0.0,76,0.9342105263157895,76,0.23684210526315788,76,39.03508771929825,39.03508771929825,10.964912280701753,0.0,93.42105263157895,23.684210526315788
twostage_full_cn0.3_ch0.3_tn0.25_th0.4,0.39035087719298245,0.39035087719298245,0.17105263157894737,0,2,0.05263157894736842,76,0.8421052631578947,76,0.27631578947368424,76,39.03508771929825,39.03508771929825,17.105263157894736,5.263157894736842,84.21052631578947,27.631578947368425
twostage_full_cn1.0_ch0.1_tn0.25_th0.4,0.39035087719298245,0.39035087719298245,0.17105263157894737,0,0,0.039473684210526314,76,0.8289473684210527,76,0.3026315789473684,76,39.03508771929825,39.03508771929825,17.105263157894736,3.9473684210526314,82.89473684210526,30.263157894736842
twostage_vote_cn0.03_ch0.03_tn0.4_th0.6,0.38596491228070173,0.3859649122807018,0.12719298245614036,0,3,0.0,76,0.9078947368421053,76,0.25,76,38.59649122807017,38.59649122807018,12.719298245614036,0.0,90.78947368421053,25.0
twostage_vote_cn0.03_ch0.1_tn0.4_th0.5,0.38596491228070173,0.3859649122807018,0.12280701754385964,0,2,0.0,76,0.9078947368421053,76,0.25,76,38.59649122807017,38.59649122807018,12.280701754385964,0.0,90.78947368421053,25.0
